id,event_id,latitude,longitude,type,area,date_time,slope,state,county,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,VEG,canopy,event_url,fccs_number,owner,sf_event_guid,sf_server,sf_stream_name
SF11C17279012052807240,SF11E103178,24.011,-77.619,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/2041395a-586c-4eb1-bd55-b88e3c784a19,,,2041395a-586c-4eb1-bd55-b88e3c784a19,128.208.123.111,realtime
SF11C17279012052807240,SF11E103178,24.011,-77.619,RX,99.9999997516,201506300000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/2041395a-586c-4eb1-bd55-b88e3c784a19,,,2041395a-586c-4eb1-bd55-b88e3c784a19,128.208.123.111,realtime
SF11C17279012052807240,SF11E103178,24.011,-77.619,RX,99.9999997516,201507010000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/2041395a-586c-4eb1-bd55-b88e3c784a19,,,2041395a-586c-4eb1-bd55-b88e3c784a19,128.208.123.111,realtime
SF11C17279012052807240,SF11E103178,24.011,-77.619,RX,99.9999997516,201507020000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/2041395a-586c-4eb1-bd55-b88e3c784a19,,,2041395a-586c-4eb1-bd55-b88e3c784a19,128.208.123.111,realtime
SF11C17281612052807240,SF11E103633,50.412,-79.27,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/0a25c5f7-98b7-4e74-b91c-16d97c101d91,,,0a25c5f7-98b7-4e74-b91c-16d97c101d91,128.208.123.111,realtime
SF11C17281612052807240,SF11E103633,50.412,-79.27,RX,99.9999997516,201506300000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/0a25c5f7-98b7-4e74-b91c-16d97c101d91,,,0a25c5f7-98b7-4e74-b91c-16d97c101d91,128.208.123.111,realtime
SF11C17281612052807240,SF11E103633,50.412,-79.27,RX,99.9999997516,201507010000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/0a25c5f7-98b7-4e74-b91c-16d97c101d91,,,0a25c5f7-98b7-4e74-b91c-16d97c101d91,128.208.123.111,realtime
SF11C17281612052807240,SF11E103633,50.412,-79.27,RX,99.9999997516,201507020000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/0a25c5f7-98b7-4e74-b91c-16d97c101d91,,,0a25c5f7-98b7-4e74-b91c-16d97c101d91,128.208.123.111,realtime
SF11C17281712052807240,SF11E103598,49.197,-80.19,RX,99.9999997516,201506290000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/06fe518d-a0b7-454a-ae25-3d3ab1f6c4bf,,,06fe518d-a0b7-454a-ae25-3d3ab1f6c4bf,128.208.123.111,realtime
SF11C17281712052807240,SF11E103598,49.197,-80.19,RX,99.9999997516,201506300000Z,10.0,Unknown,,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,http://128.208.123.111/smartfire/events/06fe518d-a0b7-454a-ae25-3d3ab1f6c4bf,,,06fe518d-a0b7-454a-ae25-3d3ab1f6c4bf,128.208.123.111,realtime
