id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C288585017980780120,SF11E2084085,54.783,-102.542,WF,9516.473012,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,13.573371055,1.88554484899,0.0,16.2121754302,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1129911165212.7375,1238.802351,1461.7867860000001,13044.788675999998,238089.832519,670.500567,328.8858249999999,217.02963199999994,144.17207099999996,3119.8009260000003,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585117980780120,SF11E2083940,49.658,-99.446,WF,423.538623034,201709120000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.56131353075,0.0,0.0,1.37887716731,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,2891789838.817421,4.8140920000000005,5.680636,47.47967,1090.9083009999997,2.52608,1.6002950000000002,0.7977599999999999,0.6480539999999999,11.467863000000001,1bd684f3-b022-4e90-ab7e-2766c9174dd7,Unknown Fire,http://tomcat-sf/smartfire/events/1bd684f3-b022-4e90-ab7e-2766c9174dd7,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585217980780120,SF11E2084085,54.959,-102.717,WF,1341.93048206,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,14.0041162617,2.42669781486,0.0,18.3136998599,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,150982210018.86798,190.97121,225.346021,2033.5524790000002,35538.57927700001,103.92229100000002,48.434831999999986,33.777685999999996,21.608034,485.55421599999994,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585317980780120,SF11E2084085,54.872,-102.43,WF,9743.14277799,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,13.8995012563,2.07784224552,0.0,16.5109380141,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1188652219283.7449,1322.6027420000003,1560.6712459999999,13977.321010999996,251612.83254300003,717.0976269999999,346.11027699999994,232.42230499999997,152.55614400000005,3341.070675,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585417980780120,SF11E2084085,54.906,-102.463,WF,522.998538887,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,16.2391568741,1.58919683616,0.0,17.1315350206,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,45774116194.302536,75.653096,89.270652,784.44213,15168.848723000001,40.64524100000001,21.307879,13.080703,9.137720999999999,188.03507899999994,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585517980780120,SF11E2084085,55.188,-102.183,WF,3415.51528672,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.9524441017,2.19485977028,0.0,15.7821505387,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,350472126203.99084,421.8800330000001,497.81842599999993,4506.326564000001,77790.281659,229.922975,105.60038100000001,74.81731099999999,47.35392399999999,1075.498788,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585617980780120,SF11E1999987,55.168,-103.114,WF,4573.12986509,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.82749573192,3.80256405626,0.0,19.1014229083,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,295872593247.23456,516.5277799999999,609.5027749999999,5895.720000000001,75733.75618399998,290.87270900000004,91.34949599999999,96.975809,47.64039299999999,1394.027081,478f1f41-6a42-49d4-81ce-f2a850184a0d,Unknown Fire,http://tomcat-sf/smartfire/events/478f1f41-6a42-49d4-81ce-f2a850184a0d,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585717980780120,SF11E1999987,55.273,-103.255,WF,511.088059522,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,13.1959928154,3.03866126059,0.0,18.8447242099,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,36726463998.16596,74.92848600000002,88.41562099999999,810.5630390000001,13289.581335000004,41.088519000000005,17.731388999999997,13.43302,8.131391999999998,193.09966400000002,478f1f41-6a42-49d4-81ce-f2a850184a0d,Unknown Fire,http://tomcat-sf/smartfire/events/478f1f41-6a42-49d4-81ce-f2a850184a0d,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C288585817980780120,SF11E2027901,49.86,-115.32,WF,49.1245497428,201709120000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.97321302849,4.31722996898,0.0,20.053421771,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,335775555.645893,4.233020000000001,4.994960999999999,51.52247,455.35786800000005,2.4631119999999997,0.42715,0.8402639999999999,0.302834,12.078721999999999,61c65974-5588-4b38-8e82-aca9d824bf7d,Unknown Fire,http://tomcat-sf/smartfire/events/61c65974-5588-4b38-8e82-aca9d824bf7d,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C288585917980780120,SF11E2085475,50.64,-110.591,WF,14608.0052559,201709120000-07:00,10.0,AB,Canada,CA01,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.41025133149,0.132977486553,0.0,2.07227854555,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,182243079182.1229,182.28307900000004,215.09403599999996,1887.3126309999993,36691.491748,97.864518,51.618134000000005,31.478098999999993,22.092611999999995,452.497715,8ff30cb5-fed2-4a5d-89f7-474f093ca95c,Unknown Fire,http://tomcat-sf/smartfire/events/8ff30cb5-fed2-4a5d-89f7-474f093ca95c,ALBERTA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C288586017980780120,SF11E2084085,54.678,-102.659,WF,935.442130314,201709120000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.68294308451,3.09068532447,0.0,17.3548920735,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,56906679478.63995,100.40671899999997,118.47992200000002,1123.512805,15883.921999999999,55.98409000000001,20.017585,18.530804000000007,9.876537999999998,266.38024100000007,ae4a961f-379a-4d9b-b701-c64674ffbc59,Unknown Fire,http://tomcat-sf/smartfire/events/ae4a961f-379a-4d9b-b701-c64674ffbc59,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
