id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2829734-15186311510,SF11E2076420,49.012,-114.397,WF,1513.79227454,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.0957378439,1.49710388705,0.0,21.9909142053,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,231005428637.08707,248.13599000000002,292.8004680000001,2551.7171110000004,50844.989433,132.78856599999995,72.012692,42.602743,30.549818999999996,612.4145169999999,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829735-15186311510,SF11E2060184,50.23,-115.232,WF,9767.50736855,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,16.6410766671,2.20056785998,0.0,20.9838169836,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1421047942676.8901,1540.7938850000003,1818.1367930000004,16186.837029,298088.22800400003,833.0132669999997,412.86786800000004,269.39727700000003,180.35519300000004,3872.585823,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829736-15186311510,SF11E2027901,49.912,-115.229,WF,4216.1614317,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,15.1087624299,2.09328694559,0.0,19.9841427594,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,544249963474.6751,610.5311019999998,720.4267040000001,6428.172956000001,117382.322971,330.429119,162.17004300000005,106.94922300000002,71.076086,1537.395078,61c65974-5588-4b38-8e82-aca9d824bf7d,Unknown Fire,http://tomcat-sf/smartfire/events/61c65974-5588-4b38-8e82-aca9d824bf7d,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829737-15186311510,SF11E2060184,50.244,-115.313,WF,341.771452461,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.9669892341,2.16445360457,0.0,20.5775063969,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,23289922533.03795,57.00710500000001,67.26836200000002,596.331337,11160.683253000001,30.756951,15.531952000000004,9.930988,6.742738000000001,142.757861,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829738-15186311510,SF11E2075230,49.216,-114.951,WF,2018.60385739,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.7332414335,1.4159799225,0.0,21.8521537354,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,340895335525.9015,352.223309,415.62350499999997,3605.5745269999998,73025.419082,188.08114100000006,103.87765800000001,60.238912,43.81628400000001,865.9342950000001,9b64309c-a0eb-4688-b73b-2889adbbe713,Unknown Fire,http://tomcat-sf/smartfire/events/9b64309c-a0eb-4688-b73b-2889adbbe713,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829739-15186311510,SF11E2060184,50.17,-115.3,WF,86.5115938881,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.3854085151,2.44593301723,0.0,22.9735539024,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4086234089.5687695,15.728364000000001,18.559483000000007,164.874824,3061.428124,8.494456999999999,4.250616,2.744892,1.8508890000000002,39.457775000000005,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829740-15186311510,SF11E2076420,49.017,-114.373,WF,157.134311778,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.5462699446,0.937404238519,0.0,21.4327307531,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,8151547661.713962,25.953522,30.625164,262.7583560000001,5531.294394,13.786501,7.946769999999999,4.397267999999998,3.3083129999999996,63.210637,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2829741-15186311510,SF11E2000002,54.791,-102.667,WF,14350.0519487,201709040000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.2783876208,2.69945791865,0.0,15.3914964905,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,20,5,8,1479907074516.8662,1822.514716,2150.567366999999,19759.998186000004,320960.6899559999,1000.5099319999999,426.83951999999994,327.3664570000001,196.57116599999998,4705.892784999999,c033dc9e-2f73-4a0c-b114-b6b5d4f7cd85,Unknown Fire,http://tomcat-sf/smartfire/events/c033dc9e-2f73-4a0c-b114-b6b5d4f7cd85,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2829742-15186311510,SF11E2000002,54.78,-102.72,WF,313.799123332,201709040000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,15.1145412638,1.69607691285,0.0,16.8679406877,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,20,5,8,16809928737.368599,43.38053300000001,51.189038000000004,452.373981,8565.84661,23.370023999999994,11.961159000000002,7.537073,5.169653,108.34529400000002,c033dc9e-2f73-4a0c-b114-b6b5d4f7cd85,Unknown Fire,http://tomcat-sf/smartfire/events/c033dc9e-2f73-4a0c-b114-b6b5d4f7cd85,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2829743-15186311510,SF11E2076420,49.074,-114.265,WF,2517.95441131,201709040000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.0905135193,0.765657936246,0.0,18.4122986542,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,355575919293.78656,345.3459260000001,407.50819199999995,3494.8677509999993,73677.470703,183.41100700000004,105.890711,58.490364000000014,44.06179899999999,840.7990110000001,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
