id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2754293-5076589910,SF11E2019880,52.353,-123.064,WF,483.782914922,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.49581164078,4.51483556551,0.0,23.5256504757,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,20564867724.480152,62.72741899999999,74.018357,719.315837,9025.148694000003,35.40633100000001,10.759017000000002,11.824162000000001,5.694337999999999,169.97244999999998,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754294-5076589910,SF11E2060184,50.326,-115.298,WF,1786.37422033,201708280000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.2674371646,1.97567350513,0.0,19.3469376655,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,20,5,8,251528660976.65356,283.258837,334.24543099999994,2956.3253640000007,55803.405911,152.659176,77.852168,49.24961300000001,33.68788899999999,707.963095,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2754295-5076589910,SF11E2019880,52.628,-123.793,WF,259.534781664,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,15.1722788977,4.03073752382,0.0,24.3045811222,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,12810619472.055502,46.06571000000001,54.357545,502.53934799999985,7953.404233000001,25.365227,10.479185999999995,8.318332000000002,4.884176000000001,119.57594,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754296-5076589910,SF11E2019880,52.707,-123.747,WF,431.470705764,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,14.16251378,3.68094452352,0.0,22.4846117676,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,28811360226.93562,70.90124400000002,83.66346900000002,772.465746,12293.355561999997,39.01547499999999,16.230019,12.788670000000002,7.544949,183.83726700000005,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754297-5076589910,SF11E2020913,51.824,-122.692,WF,222.073605905,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.81609576217,2.69018372656,0.0,14.5538052661,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,5266677261.41013,22.572529,26.635564999999996,250.15639800000005,3695.716774,12.525880999999996,4.742968,4.131540000000001,2.2865010000000003,59.390885999999995,98ced9e6-308c-43bc-b129-a5d695751b90,Unknown Fire,http://tomcat-sf/smartfire/events/98ced9e6-308c-43bc-b129-a5d695751b90,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754298-5076589910,SF11E2019880,52.887,-123.579,WF,1468.52256874,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.9438086735,4.2387264624,0.0,23.6688431501,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,137980951451.2039,220.52718399999995,260.222078,2461.840917,35184.16498800001,122.817087,44.54437500000001,40.617923,21.849978000000004,583.8826720000001,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754299-5076589910,SF11E2045523,50.159,-116.657,WF,908.878301856,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.790733506,3.0471450599,0.0,18.9339870052,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,74897974208.27945,117.46040499999997,138.60326200000003,1286.099895,20037.486087000005,64.79378600000001,26.248755999999997,21.277216,12.325402,305.85998099999995,83a24d95-8272-48da-beaa-7414f6c0f2ed,Unknown Fire,http://tomcat-sf/smartfire/events/83a24d95-8272-48da-beaa-7414f6c0f2ed,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754302-5076589910,SF11E2049318,49.549,-118.538,WF,601.306234125,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.4594561284,1.60849428135,0.0,19.8991724912,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,63827916163.261894,92.515364,109.16812400000002,957.0183800000003,18666.725486,49.64850500000001,26.284539,15.964063000000005,11.236371999999998,229.48323100000002,7fff889a-d6db-4b6d-9769-4451618a14ab,Unknown Fire,http://tomcat-sf/smartfire/events/7fff889a-d6db-4b6d-9769-4451618a14ab,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754303-5076589910,SF11E2020913,51.833,-123.451,WF,189.035616465,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.1208086634,4.91631665998,0.0,26.6773294752,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,5649376441.332129,29.385143999999993,34.674466999999986,332.6442,4450.866552000001,16.479314999999996,5.473791,5.477712,2.7856959999999997,78.7421,98ced9e6-308c-43bc-b129-a5d695751b90,Unknown Fire,http://tomcat-sf/smartfire/events/98ced9e6-308c-43bc-b129-a5d695751b90,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2754315-5076589910,SF11E2000150,51.968,-125.185,WF,1258.11233682,201708280000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.6147239561,4.5395568209,0.0,25.3420396986,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,112608371477.68791,192.21075199999999,226.808703,2158.9068070000003,29987.20346600001,107.37308200000001,37.50376000000001,35.589521999999995,18.684467,511.599427,65b7e63c-4f2f-4d2f-97a4-04de662e08bf,Unknown Fire,http://tomcat-sf/smartfire/events/65b7e63c-4f2f-4d2f-97a4-04de662e08bf,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
