id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C27647493536379520,SF11E2049393,48.971,-115.424,WF,706.227178898,201708290000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,24.6932934346,0.460127758395,0.0,21.1661788462,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,20,5,8,113527126764.09692,132.361122,156.18611500000003,1320.4050820000002,29221.929625999997,69.82391800000002,42.49762300000001,22.146767999999998,17.408752999999997,318.35993700000006,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C27647543536379520,SF11E2020913,51.784,-123.249,WF,202.873517801,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.50071462586,3.74091600734,0.0,20.5057883893,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,1412080976.1081915,14.839012000000004,17.510023999999994,181.32684999999995,1559.5140490000003,8.652162000000002,1.4258969999999995,2.955688,1.0421220000000004,42.48790900000001,98ced9e6-308c-43bc-b129-a5d695751b90,Unknown Fire,http://tomcat-sf/smartfire/events/98ced9e6-308c-43bc-b129-a5d695751b90,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647553536379520,SF11E2020913,52.142,-122.793,WF,413.209618108,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.43922255686,3.29967249558,0.0,17.8556780911,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,5931260144.427735,30.014591,35.41722499999999,358.8573849999999,3562.1533650000006,17.304799,3.6771640000000003,5.866094000000001,2.323933,84.32507800000002,98ced9e6-308c-43bc-b129-a5d695751b90,Unknown Fire,http://tomcat-sf/smartfire/events/98ced9e6-308c-43bc-b129-a5d695751b90,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647563536379520,SF11E2019880,52.444,-123.587,WF,696.293542582,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.86183776581,4.78976952002,0.0,25.5018244837,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,18839990844.86209,69.97584899999998,82.57150100000001,843.8426279999999,7933.364579999999,40.522674,7.850539000000001,13.778487,5.221209999999998,198.06563500000004,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647573536379520,SF11E2019880,52.523,-124.269,WF,394.083661619,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.79095316054,4.47205237349,0.0,24.5136097777,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,14534158426.084272,51.66330799999999,60.962698,590.754269,7520.165064,29.119491999999997,9.030322,9.714645000000003,4.736008999999999,139.64792200000002,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647583536379520,SF11E2019880,52.583,-124.128,WF,189.035616465,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.4256027677,4.29739264606,0.0,24.2639721008,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,5716363486.6868,27.858682,32.87323099999999,312.1973339999999,4382.928678000001,15.544858000000001,5.506971999999999,5.148182,2.7275100000000005,74.005211,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647593536379520,SF11E2019880,52.841,-123.652,WF,336.335134079,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.7625333001,3.19897353531,0.0,17.0990250415,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,4451716446.595362,24.658929999999994,29.097550000000005,292.785891,3031.6500249999995,14.166549000000003,3.2254620000000003,4.790419999999999,1.9649590000000003,68.862374,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647603536379520,SF11E2019880,52.903,-123.62,WF,611.956476047,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,8.11888404965,4.35708555508,0.0,23.7902443618,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,34007011926.37623,80.51666300000001,95.00966000000003,916.984212,11910.810161,45.290816000000014,14.444579999999998,15.087615999999999,7.482059,216.88451799999999,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647613536379520,SF11E2019880,52.778,-123.716,WF,1313.68633701,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,15.5987638355,3.9522592434,0.0,24.0045128243,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,167082273265.22876,235.53472699999995,277.93098499999996,2562.266273,41038.370886000004,129.51393099999999,54.304717,42.429132,25.170242000000005,609.918788,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C27647623536379520,SF11E2020913,51.639,-122.712,WF,767.657576615,201708290000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,3.71277105061,3.006662452,0.0,16.3422307318,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,23432993918.5879,59.137091,69.781771,689.6150349999999,7917.220309999998,33.66372199999999,8.993080000000003,11.310280000000002,5.055058999999999,162.58517900000004,98ced9e6-308c-43bc-b129-a5d695751b90,Unknown Fire,http://tomcat-sf/smartfire/events/98ced9e6-308c-43bc-b129-a5d695751b90,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
