id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C285198111425136260,SF11E1978782,49.037,-120.47,WF,2386.93913831,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.6366638673,4.7642169212,0.0,27.2353304791,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,249100797220.49417,391.3467140000001,461.78912500000007,4383.780216999999,61664.042521,218.32222600000003,77.54361699999998,72.29350700000002,38.36494600000001,1039.21922,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285199411425136260,SF11E1978782,48.957,-120.209,WF,1349.88727533,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,16.6596229432,4.19897408522,0.0,25.227282123,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,184327444945.09726,257.989621,304.4277649999999,2805.6723219999994,44995.63969799999,141.83971699999995,59.56911599999999,46.46179799999999,27.593614,667.888376,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285200811425136260,SF11E2049393,49.011,-115.35,WF,1107.40276495,201709070000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.0127042531,2.96030503746,0.0,24.6662064605,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,154164656104.43457,199.74032999999997,235.693585,2121.043324,37473.95528499999,108.54853200000004,51.249160999999994,35.245113999999994,22.761058,506.64849000000004,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C285201611425136260,SF11E2049393,49.0,-115.34,WF,24.5622748714,201709070000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.82302624129,4.82071970372,0.0,24.2121364916,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,108152215.92255501,2.295335,2.7085070000000013,28.094894,238.82131399999997,1.339498,0.21588000000000007,0.457857,0.15991800000000003,6.581682,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C285201711425136260,SF11E2019880,52.61,-123.27,WF,49.1260858606,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.49492528195,4.57978879454,0.0,24.6849468376,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,296748664.176199,4.276619999999999,5.046424,52.547264999999996,434.578704,2.500712000000001,0.38200799999999996,0.8559339999999999,0.2924559999999999,12.303984999999997,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285201811425136260,SF11E1978782,49.03,-120.38,WF,24.5622748714,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.59446698085,5.08220037517,0.0,27.9578614787,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,103614238.79059698,2.361287,2.7863200000000004,29.04130899999999,238.50714599999998,1.3814299999999997,0.20811899999999997,0.4729889999999999,0.160714,6.799204,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285201911425136260,SF11E2019880,52.62,-123.365,WF,98.2521717211,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.4927609975,4.60784857911,0.0,24.9319466382,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,669329104.9968629,8.597560000000001,10.145133000000003,105.65856800000002,872.6473010000002,5.027828000000001,0.7660100000000001,1.7210130000000001,0.5874050000000001,24.739459999999994,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285202011425136260,SF11E2019880,52.58,-123.4,WF,115.352398791,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,8.67723414418,8.67723414418,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3068579678.7300963,23.934466999999994,28.242669000000006,282.1849449999999,3045.639474,13.700853000000002,3.3311200000000003,4.621294000000002,1.9618340000000003,66.43116300000001,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285202111425136260,SF11E2019880,53.11,-123.823,WF,173.028598187,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.3403604215,6.3403604215,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3556642297.8854504,26.232983,30.954919999999998,309.28417400000006,3338.123188,15.016600000000002,3.651028,5.065097999999999,2.1502439999999994,72.81078799999997,af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,Unknown Fire,http://tomcat-sf/smartfire/events/af3fa3fa-6bcb-48d0-8141-1e18d1a14b03,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C285202211425136260,SF11E2077761,49.705,-119.829,WF,662.168289466,201709070000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,14.4732026795,5.36237310371,0.0,29.2159586282,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,65603556440.43918,128.82610299999996,152.01479600000002,1434.2020659999998,20756.762612000002,71.64894700000002,26.416663000000003,23.671962,12.871810000000002,340.284498,eaeaa98c-e674-4dbd-a8f3-0b08496c1f84,Unknown Fire,http://tomcat-sf/smartfire/events/eaeaa98c-e674-4dbd-a8f3-0b08496c1f84,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
