id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2861298-16573914200,SF11E1978782,48.94,-120.24,WF,70.6227178898,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.8452754581,4.37712306988,0.0,27.5285894757,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,3061781835.809023,14.316215999999997,16.893128,155.441435,2509.721828,7.86472,3.3305640000000007,2.5746800000000003,1.5380209999999999,37.01118499999998,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861299-16573914200,SF11E1978782,48.972,-120.28,WF,353.113589449,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.3998171269,4.63765050469,0.0,27.9113611009,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,24748712994.17269,71.96598699999998,84.91986299999999,785.2434310000001,12417.273605999999,39.630515999999986,16.355714,12.997456999999999,7.626098999999999,186.838343,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861300-16573914200,SF11E2049393,48.958,-115.419,WF,5720.44014907,201709080000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.0656729456,2.69365552293,0.0,24.843789424,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,988082086095.5348,1091.9118239999998,1288.4559429999995,11479.243407000002,210825.78657899998,590.531724,291.7697190000001,191.02896899999996,127.58950800000002,2746.04143,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861301-16573914200,SF11E2049393,48.97,-115.48,WF,70.6227178898,201709080000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.9864359511,2.93819679402,0.0,25.1920168635,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3350004697.8604712,13.726891000000002,16.197731000000005,144.94607799999997,2617.614580000001,7.439565999999998,3.604234,2.410529999999999,1.586623,34.651401,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861328-16573914200,SF11E1978782,49.05,-120.442,WF,845.841719163,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.9676294785,4.71411674735,0.0,27.0040553306,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,83926474764.86032,146.16951,172.48002300000002,1625.3745470000001,23649.598860000006,81.24753399999997,30.164468,26.831729999999997,14.656836999999996,385.7061030000001,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861329-16573914200,SF11E1978782,49.015,-120.5,WF,279.945686135,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,9.21025003877,4.97137884927,0.0,28.1293630961,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,9379404112.490452,41.91755400000002,49.46272099999999,477.55433999999997,6192.308467,23.582825000000003,7.503330999999999,7.8570720000000005,3.8906840000000003,112.94547299999999,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861330-16573914200,SF11E2077761,49.701,-119.857,WF,745.492223939,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.3235578221,5.56723804038,0.0,29.3629681643,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,97841605978.47054,168.47363099999998,198.79890099999992,1852.8609189999995,28316.762882,93.13694499999998,36.82586400000001,30.63446,17.454195999999996,440.37046499999997,eaeaa98c-e674-4dbd-a8f3-0b08496c1f84,Unknown Fire,http://tomcat-sf/smartfire/events/eaeaa98c-e674-4dbd-a8f3-0b08496c1f84,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861331-16573914200,SF11E1978782,49.031,-120.322,WF,144.185989814,201709080000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.1250625527,4.94850860542,0.0,28.2920182614,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,7556570592.062253,32.99177999999999,38.930305,358.26760800000005,5780.9909689999995,18.125570999999997,7.670110000000001,5.934133,3.542958,85.30307699999999,f7c6429f-f39d-47ec-a57d-1ca64a49abe2,Unknown Fire,http://tomcat-sf/smartfire/events/f7c6429f-f39d-47ec-a57d-1ca64a49abe2,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2861332-16573914200,SF11E2068277,49.323,-115.898,WF,135.636143631,201709080000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.2446502738,4.09801199942,0.0,25.3831305614,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,4061672973.17111,20.348025000000007,24.010671999999996,226.30079400000002,3290.4185899999998,11.311208000000002,4.195636999999999,3.7357030000000004,2.039404,53.70067600000001,8322b101-3aa3-4cc1-b327-9843b6cef30f,Unknown Fire,http://tomcat-sf/smartfire/events/8322b101-3aa3-4cc1-b327-9843b6cef30f,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861333-16573914200,SF11E2076420,49.14,-114.214,WF,838.008478585,201709080000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.8712190983,0.0651509652099,0.0,17.4978943729,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,122669076624.68732,128.23714500000003,151.31982600000006,1267.2724960000003,28929.737534,67.351551,42.376009999999994,21.286443,17.193963000000004,305.9927850000001,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861334-16573914200,SF11E2060184,50.295,-115.205,WF,55.4998685726,201709080000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,1.56131353075,0.0,0.0,1.48694816728,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,191024369.82209003,0.630834,0.7443820000000001,6.221660999999999,142.951,0.33101700000000006,0.20969599999999997,0.104541,0.084919,1.5027360000000003,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861335-16573914200,SF11E2078793,57.335,-113.154,WF,1529.18693978,201709080000-07:00,10.0,AB,Canada,CA01,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.93742418353,2.92914480278,0.0,15.3042313935,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,104011128764.10521,162.861445,192.17650500000002,1812.6660630000003,26263.635349000004,90.567272,33.44061800000001,29.919663000000003,16.284677999999996,430.09517100000005,7c5d3424-e697-4367-a3f8-4e92fe740634,Unknown Fire,http://tomcat-sf/smartfire/events/7c5d3424-e697-4367-a3f8-4e92fe740634,ALBERTA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2861336-16573914200,SF11E2075366,58.058,-106.411,WF,1315.98441705,201709080000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.27460068577,3.24881995571,0.0,15.1438506623,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,20,5,8,32116152202.346733,92.89991199999999,109.62188999999998,1113.2680830000002,10894.081467,53.624173,11.125944,18.192673999999993,7.123358999999999,261.51950099999993,d2768f40-a154-4a3b-b763-4a0238eb8057,Unknown Fire,http://tomcat-sf/smartfire/events/d2768f40-a154-4a3b-b763-4a0238eb8057,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2861337-16573914200,SF11E1999987,55.355,-102.933,WF,3647.64608163,201709080000-06:00,10.0,SK,Canada,CA11,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,7.05348784391,1.85864783278,0.0,12.169388495,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,225505167280.5608,300.06421600000004,354.07576400000005,3271.863958000001,51889.16806699999,165.18533299999999,68.419242,54.161548,31.858148000000003,778.5723669999999,478f1f41-6a42-49d4-81ce-f2a850184a0d,Unknown Fire,http://tomcat-sf/smartfire/events/478f1f41-6a42-49d4-81ce-f2a850184a0d,SASKATCHEWAN,tomcat-sf,CWFIS-Hotspots,-6.0
