id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2773626-5062022440,SF11E2056804,52.795,-95.647,WF,4359.90263183,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,3.76931704821,3.76224753158,0.0,3.1673116608,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,172624710702.19238,392.453739,463.0954209999999,4626.556516,49961.67071099999,224.64247400000002,54.663897,75.76933499999998,32.180152,1089.1842280000003,c2d80074-a95b-4a9c-b514-003e02ea0bf3,Unknown Fire,http://tomcat-sf/smartfire/events/c2d80074-a95b-4a9c-b514-003e02ea0bf3,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773627-5062022440,SF11E2063887,53.959,-95.344,WF,8960.31293098,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,4.49857528271,4.4963592684,0.0,10.2169650926,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,432168377563.9117,963.5299420000001,1136.965348,11359.639568000002,122622.66176599999,551.548711,134.129125,186.035665,78.98547199999999,2674.2625759999996,b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,Unknown Fire,http://tomcat-sf/smartfire/events/b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773628-5062022440,SF11E2063887,53.996,-95.246,WF,1017.11045873,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.81163333116,4.3195388503,0.0,15.7174310514,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,59173526462.51397,123.509,145.74062,1420.594908,17549.848709999995,69.82020399999999,20.755453,23.342275999999995,11.095202,335.54526299999986,b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,Unknown Fire,http://tomcat-sf/smartfire/events/b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773629-5062022440,SF11E2056755,53.758,-96.306,WF,1524.14599001,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.16056977429,3.96647657092,0.0,16.7992924578,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,85987615646.8535,168.90493700000005,199.307833,1944.45222,23911.887651,95.52518800000001,28.212154,31.946116999999994,15.126395000000002,459.22561400000006,40f475df-a773-4636-ba37-452cbb32bce0,Unknown Fire,http://tomcat-sf/smartfire/events/40f475df-a773-4636-ba37-452cbb32bce0,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773630-5062022440,SF11E2056790,54.009,-94.937,WF,29833.2056219,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.3722112843,4.16902636827,0.0,13.2958775997,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,2982733903766.9243,4321.308105,5099.143564000001,48351.28772299999,683741.9659259998,2409.3832209999996,861.7687189999997,797.4937639999999,425.135474,11463.972726999997,1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,Unknown Fire,http://tomcat-sf/smartfire/events/1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773631-5062022440,SF11E2063887,53.946,-95.217,WF,3067.78859458,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,11.9181516168,3.47449391714,0.0,17.3080957382,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,321323296085.9256,443.454762,523.2766229999999,4864.850047000001,75165.80098200002,244.85139900000007,98.15931799999998,80.46203900000002,46.276949000000016,1156.6419310000003,b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,Unknown Fire,http://tomcat-sf/smartfire/events/b622c0bf-edb2-4b87-ac8d-1ea39feb0b8b,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773632-5062022440,SF11E2056790,53.947,-94.891,WF,528.929068031,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.4024069729,3.49561006232,0.0,18.3487261274,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,37310890238.444374,78.50814600000001,92.63962400000001,859.5046639999999,13397.728441,43.304413999999994,17.554012,14.219871000000003,8.240743,204.41051800000008,1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,Unknown Fire,http://tomcat-sf/smartfire/events/1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773633-5062022440,SF11E2056790,53.994,-94.854,WF,1692.5730177,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.6204518973,3.46084606042,0.0,18.4071421156,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,180169031111.35492,252.93418999999997,298.462337,2764.549612,43399.59481000001,139.40328700000003,57.01252699999999,45.748106,26.674397000000003,657.6290819999999,1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,Unknown Fire,http://tomcat-sf/smartfire/events/1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773634-5062022440,SF11E2056790,54.005,-94.954,WF,1163.64394967,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.7258789341,4.10146957783,0.0,13.3547946416,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,102562734162.23589,170.241174,200.88457599999998,1898.972656,27238.761910000005,94.77433800000003,34.537833000000006,31.334611,16.908678,450.4351009999999,1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,Unknown Fire,http://tomcat-sf/smartfire/events/1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2773635-5062022440,SF11E2056790,53.986,-95.055,WF,423.143254424,201708300000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.4714420497,3.45937595236,0.0,18.2809517375,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,19,5,8,24598914089.13719,62.76418100000001,74.06173499999998,686.4795369999999,10745.014346,34.603826000000005,14.099985,11.358847999999998,6.60619,163.28331799999998,1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,Unknown Fire,http://tomcat-sf/smartfire/events/1b3fb8d7-0903-45fd-9b5a-22b4c0b0ad1e,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
