id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2869425-5626900960,SF11E2049393,48.948,-115.411,WF,2542.41784403,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,23.574395095,2.76269778585,0.0,24.9323691842,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,503603670621.16876,553.1558610000001,652.7239069999998,5779.270847000001,108661.257512,298.2675460000001,151.422763,96.262288,65.62069699999999,1383.7703989999995,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869438-5626900960,SF11E2060184,50.253,-115.333,WF,457.120244312,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.1993192671,2.31617603143,0.0,20.9534632603,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,39987245899.16736,78.17381899999998,92.24509799999998,819.7930480000002,15199.264134000001,42.22758999999999,21.094015999999993,13.647376,9.190479999999997,196.181055,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869439-5626900960,SF11E2060184,50.193,-115.243,WF,457.120244312,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.0071045777,2.61449969163,0.0,22.5122508088,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,37600133148.57686,76.47442699999999,90.239824,809.317167,14490.176352000004,41.49143999999999,19.898985000000003,13.455011,8.790042,193.41569700000005,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869440-5626900960,SF11E2060184,50.27,-115.179,WF,259.089991979,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,12.7163908803,4.34332371796,0.0,12.4689026407,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,10905971520.876476,42.70152,50.387796000000016,473.0092329999999,7002.8988309999995,23.690294999999995,8.994928,7.812655000000001,4.331599999999999,112.30693899999997,6e8def6c-136d-4226-80e2-b6ee2c147456,Unknown Fire,http://tomcat-sf/smartfire/events/6e8def6c-136d-4226-80e2-b6ee2c147456,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869441-5626900960,SF11E2075230,49.19,-114.995,WF,57.6743959254,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,23.563321761,2.03722394004,0.0,23.7126499886,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3088031292.597309,11.847712000000001,13.980301000000003,122.26441299999999,2405.623764999999,6.350833999999999,3.3954669999999996,2.0402220000000004,1.4469579999999995,29.32820999999999,9b64309c-a0eb-4688-b73b-2889adbbe713,Unknown Fire,http://tomcat-sf/smartfire/events/9b64309c-a0eb-4688-b73b-2889adbbe713,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869442-5626900960,SF11E2068277,49.284,-115.926,WF,115.348791851,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,17.6156933982,3.30378898832,0.0,24.8449814745,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,5128834231.438489,21.130848000000004,24.934395000000002,225.96815099999998,3882.992278,11.522621,5.263344000000001,3.7510659999999993,2.3647759999999995,53.921586000000005,8322b101-3aa3-4cc1-b327-9843b6cef30f,Unknown Fire,http://tomcat-sf/smartfire/events/8322b101-3aa3-4cc1-b327-9843b6cef30f,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869443-5626900960,SF11E2049393,49.02,-115.34,WF,514.794640237,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,21.1156529689,3.20330710745,0.0,25.2180437122,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,58481854995.50874,106.562156,125.74335099999998,1126.9795419999998,20229.862154000002,57.79703599999999,27.803279,18.738014,12.268885,269.35885,5f7afa54-103a-416a-bb3a-44b80782c610,Unknown Fire,http://tomcat-sf/smartfire/events/5f7afa54-103a-416a-bb3a-44b80782c610,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869444-5626900960,SF11E2070315,49.53,-117.01,WF,28.8371979627,201709090000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.7458228054,1.67994993822,0.0,18.934495277,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,5,18,5,8,885285932.357498,4.7411449999999995,5.594542999999998,48.99271100000001,959.2777200000002,2.5430669999999993,1.3521930000000002,0.8173759999999998,0.5772510000000002,11.749794000000001,b35c388b-c12b-4c6e-8a85-d5f3a4c0021d,Unknown Fire,http://tomcat-sf/smartfire/events/b35c388b-c12b-4c6e-8a85-d5f3a4c0021d,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2869445-5626900960,SF11E2027901,49.95,-115.153,WF,1605.24597605,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,19.1328875956,2.12190121031,0.0,21.5267423796,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,248226314918.365,280.242038,330.6856179999999,2920.897870999999,55412.293581000005,150.935748,77.41824699999998,48.669109000000006,33.436788,699.6184600000001,61c65974-5588-4b38-8e82-aca9d824bf7d,Unknown Fire,http://tomcat-sf/smartfire/events/61c65974-5588-4b38-8e82-aca9d824bf7d,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2869446-5626900960,SF11E2076420,49.074,-114.219,WF,1490.98444788,201709090000-07:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,20.9703787413,0.41685173245,0.0,19.6323114916,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,246347261542.92752,237.95730500000005,280.78960800000004,2375.529086,52446.186693,125.571221,76.229294,39.839648000000004,31.250276000000003,572.694929,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-7.0
