id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,dum1,event_name,event_url,provincename,server,stream_name,timezone
SF11C2890150-9836655570,SF11E2085392,50.9,-89.445,WF,2176.13353778,201709130000-05:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.66447943591,3.23699766957,0.0,13.5013777567,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,131368644689.24553,222.73848600000002,262.831419,2521.415446,33738.31341499999,124.912256,41.49285600000001,41.520624999999995,21.116007999999997,596.859135,c5d9d84e-3635-4347-b57e-ea21580732a9,Unknown Fire,http://tomcat-sf/smartfire/events/c5d9d84e-3635-4347-b57e-ea21580732a9,ONTARIO,tomcat-sf,CWFIS-Hotspots,-5.0
SF11C2890151-9836655570,SF11E2085415,50.564,-89.526,WF,1488.93347322,201709130000-05:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.95441758721,2.99403546011,0.0,12.8921432838,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,89915961491.13153,149.52606799999998,176.44076299999995,1680.1629300000002,23292.32979,83.54555800000001,29.106073000000006,27.695876000000002,14.516330000000002,398.12811100000005,112d964d-3aa0-464d-99bb-1adcbcc511d5,Unknown Fire,http://tomcat-sf/smartfire/events/112d964d-3aa0-464d-99bb-1adcbcc511d5,ONTARIO,tomcat-sf,CWFIS-Hotspots,-5.0
SF11C2890152-9836655570,SF11E2084095,52.725,-96.312,WF,1586.78720409,201709130000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,5.15936448372,4.08147038834,0.0,16.8355337667,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,77861025135.3912,167.315894,197.43275200000002,1948.639447,22527.962294,95.18298099999997,25.692676,31.964798000000002,14.369974999999998,459.4940740000001,5e8a6182-cdb3-4f04-887f-1b6ddb0e8b22,Unknown Fire,http://tomcat-sf/smartfire/events/5e8a6182-cdb3-4f04-887f-1b6ddb0e8b22,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2890153-9836655570,SF11E2083924,51.703,-94.961,WF,4938.20335498,201709130000-06:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,2.10220477795,1.21200501284,0.0,5.74723222772,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,99117018103.61273,175.11915599999998,206.64060000000003,2002.9590269999999,25463.487641999996,98.717089,30.556798000000004,32.93641600000001,16.038921000000002,473.4609350000001,a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,Unknown Fire,http://tomcat-sf/smartfire/events/a80e3ba5-d7c6-4a1b-b546-435a104ea1cc,ONTARIO,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2890154-9836655570,SF11E2085836,50.59,-89.657,WF,343.60003228,201709130000-06:00,10.0,ON,Canada,CA08,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,6.98089814922,3.05949281676,0.0,13.0935916192,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,9859543306.373741,34.946330999999994,41.236667,393.109071,5421.495147000001,19.536448999999998,6.759232,6.4790350000000005,3.3808799999999994,93.13618100000002,fe423a04-7385-4362-9868-555a8df8f6df,Unknown Fire,http://tomcat-sf/smartfire/events/fe423a04-7385-4362-9868-555a8df8f6df,ONTARIO,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2890155-9836655570,SF11E2084806,53.122,-96.216,WF,634.714881637,201709130000-06:00,10.0,MB,Canada,CA03,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,10.1003857712,3.72121660799,0.0,17.1973183641,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,43022910616.92089,85.95441400000001,101.42622000000001,956.585041,13866.336599000004,47.79685199999999,17.658903,15.789511000000001,8.597323999999997,226.97420200000005,b8f7876a-4d34-4018-8278-29d7e581a611,Unknown Fire,http://tomcat-sf/smartfire/events/b8f7876a-4d34-4018-8278-29d7e581a611,MANITOBA,tomcat-sf,CWFIS-Hotspots,-6.0
SF11C2890160-9836655570,SF11E2085982,48.793,-120.476,WF,3849.87712544,201709130000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,18.1090141911,3.39000216922,0.0,22.8289722216,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,600904671939.6838,724.60899,855.0386120000002,7748.010244000002,133194.13878399998,395.1089379999999,180.56669000000002,128.618704,81.11319499999999,1848.8937500000004,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2890161-9836655570,SF11E2085982,48.943,-120.143,WF,2542.41784403,201709130000-08:00,10.0,BC,Canada,CA02,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,21.192548406,4.93924785439,0.0,28.5504605076,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,465293296944.3287,601.1072120000001,709.306519,6507.216109,106380.13736700002,329.74151600000005,141.792684,107.82977100000001,65.109184,1550.052906,84b8a9c8-dbdf-41b4-b686-d0279be82462,Unknown Fire,http://tomcat-sf/smartfire/events/84b8a9c8-dbdf-41b4-b686-d0279be82462,BRITISH COLUMBIA,tomcat-sf,CWFIS-Hotspots,-8.0
SF11C2890185-9836655570,SF11E2076420,49.125,-113.87,WF,15.4687968506,201709130000-07:00,10.0,AB,Canada,CA01,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,0.00912917687421,0.43696040334,0.0,21.803096627,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,1952749.9820720002,0.113451,0.133867,1.4303900000000003,9.649129,0.06723799999999998,0.006480999999999997,0.023218,0.006769000000000001,0.33383199999999996,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,ALBERTA,tomcat-sf,CWFIS-Hotspots,-7.0
SF11C2890186-9836655570,SF11E2076420,49.185,-114.08,WF,171.169897419,201709130000-07:00,10.0,AB,Canada,CA01,2810001000,7.0,8.0,9.0,12.0,80.0,40.0,9.16903675412,0.0,0.0,7.79778414992,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,19,5,8,3998882483.1607127,11.425687,13.482313999999997,112.68744600000001,2589.1433149999993,5.995342,3.798098,1.893396,1.5380739999999997,27.217623,c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,Unknown Fire,http://tomcat-sf/smartfire/events/c7e0451a-ac12-43e9-ac7e-17c72b1f22f4,ALBERTA,tomcat-sf,CWFIS-Hotspots,-7.0
