id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,event_url,fccs_number,sf_event_guid,sf_server,sf_stream_name
SF11C18297321280321520,SF11E105239,29.767,-93.001,RX,599.99999851,201507130000Z,10.0,LA,USA,22023,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,12.5,1.4,10.0,12.0,12.0,22.0,130.0,150.0,4.33162,11.97706,41.69632,53.6204,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,36612207212.55987,552.8648870000003,652.3805609999998,6932.180510000003,49010.17800500001,326.724795,35.439427999999985,112.626096,34.008359000000006,1619.0001890000005,Smooth cordgrass - Black needlerush grassland,0.0,http://128.208.123.111/smartfire/events/525d812e-caa3-4867-93c3-d14d0091eac0,175,525d812e-caa3-4867-93c3-d14d0091eac0,128.208.123.111,realtime
SF11C18297521280321520,SF11E105364,30.917,-92.847,RX,279.999999305,201507130000Z,10.0,LA,USA,22115,2810015000,0.08,0.35,0.4,1.0,0.0,0.0,4.86,0.16,0.0,0.4,0.04,10.0,12.0,12.0,22.0,130.0,150.0,6.95899243316,0.462087377634,0.0083928461189,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,7989355665.159655,16.376046999999996,19.323731999999996,167.581451,3397.969738999999,8.743192999999998,4.835018000000001,2.799947,2.038636999999998,40.249204000000006,Longleaf pine - Slash pine / Gallberry forest,1.99,http://128.208.123.111/smartfire/events/1ac1ebfa-2bfe-4107-9f6c-5dc73045a4de,191,1ac1ebfa-2bfe-4107-9f6c-5dc73045a4de,128.208.123.111,realtime
SF11C18297621280321520,SF11E105364,30.936,-92.843,RX,69.9999998261,201507130000Z,10.0,LA,USA,22115,2810015000,1.2,0.84,0.25,0.5,0.0,0.0,2.0,0.09,1.0,1.0,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.52235095457,0.397336407411,0.199929859981,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,798987532.5083861,2.4894119999999993,2.937505000000001,26.476312,464.921475,1.3538900000000003,0.6345949999999999,0.43985699999999994,0.28255,6.322902999999999,Loblolly pine - Slash pine forest,3.17,http://128.208.123.111/smartfire/events/1ac1ebfa-2bfe-4107-9f6c-5dc73045a4de,161,1ac1ebfa-2bfe-4107-9f6c-5dc73045a4de,128.208.123.111,realtime
SF11C18297921280321520,SF11E106274,31.81,-93.185,RX,299.999999255,201507130000Z,10.0,LA,USA,22069,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,5723876174.325785,13.590277999999998,16.036531999999994,144.56737400000006,2536.7170390000006,7.391852,3.4616919999999993,2.4016509999999993,1.5417669999999994,34.523694000000006,Urban,0.0,http://128.208.123.111/smartfire/events/3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,0,3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,128.208.123.111,realtime
SF11C18298021280321520,SF11E106274,31.812,-93.208,RX,399.999999007,201507130000Z,10.0,LA,USA,22069,2810015000,0.1,0.2,1.5,1.5,1.5,0.0,1.9,0.01,1.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,4.19817649732,0.755319465083,0.532148604253,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,8469743227.188424,20.776105,24.515802000000004,228.60069700000003,3486.515199000001,11.488249999999999,4.530661000000001,3.7793460000000003,2.1495329999999995,54.328073,Willow oak - Laurel oak - Water oak forest,23.15,http://128.208.123.111/smartfire/events/3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,283,3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,128.208.123.111,realtime
SF11C18298121280321520,SF11E106274,31.815,-93.23,RX,99.9999997516,201507130000Z,10.0,LA,USA,22069,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.48236738577,0.430136575756,0.332945533864,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1570210883.0850549,4.530089,5.345512000000001,48.189126,845.5723510000001,2.4639460000000004,1.153899,0.8005550000000003,0.5139239999999999,11.507897000000002,Urban,0.0,http://128.208.123.111/smartfire/events/3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,0,3124a6bf-8eaa-4225-aa67-fadb3b6ce92d,128.208.123.111,realtime
SF11C18298921280321520,SF11E106338,37.438,-94.033,RX,99.9999997516,201507130000Z,10.0,MO,USA,29057,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,2.2,0.0,1.0,0.0,1.0,10.0,12.0,12.0,22.0,130.0,150.0,4.59827831781,0.495568074406,0.431362045028,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1614613483.2016242,4.886325999999999,5.765868,52.45579699999999,887.464223,2.669522999999999,1.1967870000000003,0.8702739999999998,0.5413000000000001,12.510257000000001,Urban,0.0,http://128.208.123.111/smartfire/events/05db0277-4e7e-4741-8fdb-4daab2bf0f23,0,05db0277-4e7e-4741-8fdb-4daab2bf0f23,128.208.123.111,realtime
SF11C18299521280321520,SF11E106037,32.93,-95.141,RX,99.9999997516,201507130000Z,10.0,TX,USA,48063,2810015000,1.0,1.3,1.3,0.7,0.7,0.7,2.89,0.08,0.9,1.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,6.0731858333,0.869066538035,0.439169050373,0.000306058808745,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2147621441.7423906,6.594201000000001,7.781147000000002,71.05698199999999,1183.894228,3.6091800000000003,1.5883360000000002,1.1782549999999998,0.7232060000000002,16.937309000000003,Loblolly pine - Shortleaf pine - Mixed hardwoods forest,12.17,http://128.208.123.111/smartfire/events/7d9b4406-9713-4135-b53c-0d0407c52ac1,157,7d9b4406-9713-4135-b53c-0d0407c52ac1,128.208.123.111,realtime
SF11C18299921280321520,SF11E105195,52.678,-91.926,RX,199.999999503,201507130000Z,10.0,Unknown,Unknown,-9999,2810015000,,,,,,,,,,,,10.0,12.0,12.0,22.0,130.0,150.0,,,,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,,,http://128.208.123.111/smartfire/events/b996c20e-302a-4cfe-b3db-8c9479ddb45e,,b996c20e-302a-4cfe-b3db-8c9479ddb45e,128.208.123.111,realtime
SF11C18300721280321520,SF11E104611,27.427,-97.942,RX,199.999999503,201507130000Z,10.0,TX,USA,48273,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.4,0.0,0.0,0.1,10.0,12.0,12.0,22.0,130.0,150.0,1.05571278495,0.0573242279121,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,776975376.7047971,1.727801,2.038802,17.569005,364.292966,0.9196960000000001,0.521375,0.293818,0.218155,4.223713,Mesquite savanna,0.21,http://128.208.123.111/smartfire/events/3e9d91b6-1093-4586-81fd-654b603e1fe8,232,3e9d91b6-1093-4586-81fd-654b603e1fe8,128.208.123.111,realtime
